Year,Month,Day,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Predict RainToday
2013,11,9,Melbourne,13.506583440229,17.5,0.4914923291492329,1.8,4.2,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1014.5,1017.3,4.382857978596802,4.320474046283287,12.7,16.1,,,0.0
2013,11,10,Melbourne,13.506583440229,18.1,0.4914923291492329,3.4,6.9,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1022.5,1021.4,4.382857978596802,4.320474046283287,14.2,16.2,,1.0,0.0
2013,11,16,Melbourne,13.506583440229,19.0,0.4914923291492329,4.4,3.6,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1019.4,1018.0,4.382857978596802,4.320474046283287,14.8,17.3,,,0.0
2013,11,17,Melbourne,13.506583440229,20.6,0.4914923291492329,4.2,13.1,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1019.4,1018.0,4.382857978596802,4.320474046283287,13.8,19.6,,0.0,0.0
2013,11,20,Melbourne,13.506583440229,18.9,0.4914923291492329,8.4,0.5,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1012.9,1010.5,4.382857978596802,4.320474046283287,15.0,17.7,,0.0,0.0
2013,11,23,Melbourne,13.506583440229,20.2,0.4914923291492329,5.4,5.3,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1007.2,1006.4,4.382857978596802,4.320474046283287,14.2,17.9,,,0.0
2013,11,24,Melbourne,13.506583440229,19.6,0.4914923291492329,4.4,4.8,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1010.1,1011.0,4.382857978596802,4.320474046283287,13.2,17.6,,1.0,0.0
2013,12,6,Melbourne,15.544254506915555,19.1,0.3233333333333333,2.0,8.9,SW,42.65733332960135,N,SW,14.907335107171292,20.072154028436017,58.67759744689613,43.64666338347414,1017.3,1018.3,4.337489864210847,4.11490631681244,13.1,17.7,,,0.0
2013,12,7,Melbourne,15.544254506915555,27.1,0.3233333333333333,4.0,12.6,SW,42.65733332960135,N,SW,14.907335107171292,20.072154028436017,58.67759744689613,43.64666338347414,1021.3,1018.4,4.337489864210847,4.11490631681244,16.3,24.0,,,0.0
2013,12,8,Melbourne,15.544254506915555,27.8,0.3233333333333333,7.8,2.6,SW,42.65733332960135,N,SW,14.907335107171292,20.072154028436017,58.67759744689613,43.64666338347414,1012.0,1007.8,4.337489864210847,4.11490631681244,23.3,26.2,,1.0,0.0
2013,12,10,Melbourne,15.544254506915555,21.0,0.3233333333333333,4.2,8.9,SW,42.65733332960135,N,SW,14.907335107171292,20.072154028436017,58.67759744689613,43.64666338347414,1007.3,1007.5,4.337489864210847,4.11490631681244,15.2,19.4,,1.0,0.0
2014,1,4,Melbourne,17.444824133839997,20.7,0.2823293172690763,7.8,3.8,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1006.5,1006.9,4.013248714176321,3.606230719981375,15.9,19.1,,,0.0
2014,1,5,Melbourne,17.444824133839997,26.7,0.2823293172690763,5.8,12.0,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1006.8,1001.6,4.013248714176321,3.606230719981375,16.9,25.4,,1.0,0.0
2014,1,18,Melbourne,17.444824133839997,24.0,0.2823293172690763,14.600000000000001,3.4,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1012.1,1013.5,4.013248714176321,3.606230719981375,22.4,21.6,,,0.0
2014,1,19,Melbourne,17.444824133839997,22.8,0.2823293172690763,6.6,8.9,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1014.7,1012.5,4.013248714176321,3.606230719981375,17.2,21.7,,0.0,0.0
2014,1,25,Melbourne,17.444824133839997,21.0,0.2823293172690763,4.8,9.2,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1019.0,1020.3,4.013248714176321,3.606230719981375,18.8,19.4,,,0.0
2014,1,26,Melbourne,17.444824133839997,27.2,0.2823293172690763,6.8,13.5,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1023.3,1019.9,4.013248714176321,3.606230719981375,17.3,24.9,,,0.0
2014,1,27,Melbourne,17.444824133839997,35.3,0.2823293172690763,8.0,13.4,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1018.6,1015.5,4.013248714176321,3.606230719981375,24.8,33.5,,,0.0
2014,1,28,Melbourne,17.444824133839997,42.0,0.2823293172690763,14.600000000000001,12.9,SE,44.16448262784795,E,SE,15.740988493852713,20.718877559945135,57.9704387624801,42.200892771864574,1013.3,1008.2,4.013248714176321,3.606230719981375,29.7,38.8,,1.0,0.0
2014,2,15,Melbourne,17.35652824621986,28.9,0.39717891610987377,4.0,1.8,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,998.65,996.0,4.2415725823298205,4.086365960320924,23.5,28.0,,,0.0
2014,2,16,Melbourne,17.35652824621986,24.1,0.39717891610987377,2.6,6.4,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,1007.4,1009.5,4.2415725823298205,4.086365960320924,17.5,22.3,,1.0,0.0
2014,2,22,Melbourne,17.35652824621986,20.2,0.39717891610987377,4.8,1.6,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,1024.0,1024.2,4.2415725823298205,4.086365960320924,15.4,19.6,,,0.0
2014,2,23,Melbourne,17.35652824621986,23.8,0.39717891610987377,3.4,12.1,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,1023.8,1020.5,4.2415725823298205,4.086365960320924,16.5,22.8,,0.0,0.0
2014,3,15,Melbourne,15.892072928580507,29.6,0.5118852459016394,7.0,2.4,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1005.2,998.4,4.596008103133082,4.575937546947423,22.5,29.1,,,0.0
2014,3,16,Melbourne,15.892072928580507,20.5,0.5118852459016394,8.2,6.8,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1005.8,1005.5,4.596008103133082,4.575937546947423,14.4,19.8,,1.0,0.0
2014,3,22,Melbourne,15.892072928580507,19.6,0.5118852459016394,5.0,1.1,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1021.1,1020.4,4.596008103133082,4.575937546947423,14.0,18.1,,,0.0
2014,3,23,Melbourne,15.892072928580507,19.3,0.5118852459016394,4.0,0.2,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1018.9,1019.2,4.596008103133082,4.575937546947423,14.1,18.7,,1.0,0.0
2014,3,29,Melbourne,15.892072928580507,24.4,0.5118852459016394,2.0,8.3,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1018.1,1016.2,4.596008103133082,4.575937546947423,14.6,23.6,,,0.0
2014,3,30,Melbourne,15.892072928580507,26.5,0.5118852459016394,4.4,6.3,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1020.1,1018.5,4.596008103133082,4.575937546947423,16.6,25.1,,0.0,0.0
2014,4,7,Melbourne,13.31332609753698,24.9,0.5169467787114846,4.0,3.1,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1023.7,1020.0,4.66683966847754,4.868161285342179,17.0,24.5,,,0.0
2014,4,8,Melbourne,13.31332609753698,22.0,0.5169467787114846,5.4,0.0,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1020.1,1019.1,4.66683966847754,4.868161285342179,20.1,17.6,,1.0,0.0
2014,4,12,Melbourne,13.31332609753698,23.0,0.5169467787114846,0.6,7.0,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1018.7,1017.1,4.66683966847754,4.868161285342179,17.4,22.4,,,0.0
2014,4,13,Melbourne,13.31332609753698,22.5,0.5169467787114846,2.6,7.0,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1020.9,1019.6,4.66683966847754,4.868161285342179,15.2,20.9,,0.0,0.0
2014,4,18,Melbourne,13.31332609753698,19.0,0.5169467787114846,3.2,2.6,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1014.8,1016.8,4.66683966847754,4.868161285342179,17.4,18.8,,,0.0
2014,4,19,Melbourne,13.31332609753698,18.1,0.5169467787114846,1.8,1.3,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1020.5,1018.5,4.66683966847754,4.868161285342179,13.2,16.6,,,0.0
2014,4,20,Melbourne,13.31332609753698,19.1,0.5169467787114846,3.4,3.0,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1018.2,1016.2,4.66683966847754,4.868161285342179,13.7,18.0,,,0.0
2014,4,21,Melbourne,13.31332609753698,18.5,0.5169467787114846,4.4,3.4,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1019.4,1015.8,4.66683966847754,4.868161285342179,14.3,18.0,,1.0,0.0
2014,5,3,Melbourne,10.80422791833521,17.6,0.506721536351166,1.0,3.9,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1000.1,999.7,4.755782648541616,4.945561708009497,11.5,15.0,,,0.0
2014,5,4,Melbourne,10.80422791833521,14.2,0.506721536351166,2.6,2.3,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1009.5,1011.5,4.755782648541616,4.945561708009497,10.2,12.3,,1.0,0.0
2014,5,10,Melbourne,10.80422791833521,16.6,0.506721536351166,3.0,2.0,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1017.7,1016.5,4.755782648541616,4.945561708009497,14.2,15.9,,,0.0
2014,5,11,Melbourne,10.80422791833521,20.0,0.506721536351166,0.4,6.9,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1024.4,1024.4,4.755782648541616,4.945561708009497,12.8,18.8,,1.0,0.0
2014,5,24,Melbourne,10.80422791833521,18.1,0.506721536351166,1.6,4.5,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1017.2,1014.9,4.755782648541616,4.945561708009497,12.2,16.6,,,0.0
2014,5,25,Melbourne,10.80422791833521,20.5,0.506721536351166,1.8,4.4,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1015.7,1015.4,4.755782648541616,4.945561708009497,15.1,19.2,,0.0,0.0
2014,6,1,Melbourne,8.506715852696557,15.1,0.5871148459383754,0.2,0.0,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1016.7,1016.7,4.67820811574015,4.818818355931874,13.8,14.9,,1.0,0.0
2014,6,7,Melbourne,8.506715852696557,17.5,0.5871148459383754,0.6,3.4,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1030.8,1028.6,4.67820811574015,4.818818355931874,12.8,14.9,,,0.0
2014,6,8,Melbourne,8.506715852696557,15.9,0.5871148459383754,1.4,4.9,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1032.4,1032.5,4.67820811574015,4.818818355931874,12.7,14.2,,,0.0
2014,6,9,Melbourne,8.506715852696557,15.6,0.5871148459383754,1.8,8.1,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1034.7,1031.6,4.67820811574015,4.818818355931874,9.7,14.8,,0.0,0.0
2014,6,14,Melbourne,8.506715852696557,15.8,0.5871148459383754,1.6,0.9,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1015.1,1014.7,4.67820811574015,4.818818355931874,12.2,14.8,,,0.0
2014,6,15,Melbourne,8.506715852696557,16.4,0.5871148459383754,1.8,5.5,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1019.0,1018.6,4.67820811574015,4.818818355931874,10.6,14.8,,1.0,0.0
2014,6,28,Melbourne,8.506715852696557,13.0,0.5871148459383754,3.4,2.8,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,998.65,996.0,4.67820811574015,4.818818355931874,10.1,12.5,,,0.0
2014,6,29,Melbourne,8.506715852696557,11.3,0.5871148459383754,2.4,1.0,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1001.8,1006.2,4.67820811574015,4.818818355931874,10.0,10.1,,1.0,0.0
2014,7,5,Melbourne,6.69539916348427,15.4,0.5241565452091768,1.6,1.5,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1012.7,1011.6,4.200507635059385,4.310633476041959,11.2,14.8,,,0.0
2014,7,6,Melbourne,6.69539916348427,14.1,0.5241565452091768,1.6,2.1,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1014.6,1014.0,4.200507635059385,4.310633476041959,10.8,12.6,,0.0,0.0
2014,7,12,Melbourne,6.69539916348427,11.6,0.5241565452091768,2.2,5.1,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1021.5,1024.0,4.200507635059385,4.310633476041959,7.4,10.0,,,0.0
2014,7,13,Melbourne,6.69539916348427,15.0,0.5241565452091768,1.6,5.3,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1031.7,1031.1,4.200507635059385,4.310633476041959,7.0,13.5,,1.0,0.0
2014,7,19,Melbourne,6.69539916348427,13.5,0.5241565452091768,1.4,1.6,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1029.3,1029.3,4.200507635059385,4.310633476041959,9.6,12.5,,,0.0
2014,7,20,Melbourne,6.69539916348427,13.7,0.5241565452091768,0.6,2.2,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1028.7,1026.6,4.200507635059385,4.310633476041959,8.8,13.2,,0.0,0.0
2014,7,25,Melbourne,6.69539916348427,16.1,0.5241565452091768,1.6,7.1,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1016.1,1015.9,4.200507635059385,4.310633476041959,12.4,15.5,,,0.0
2014,7,26,Melbourne,6.69539916348427,15.3,0.5241565452091768,2.6,0.5,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1023.1,1022.7,4.200507635059385,4.310633476041959,12.9,14.5,,,0.0
2014,7,27,Melbourne,6.69539916348427,17.0,0.5241565452091768,1.4,6.2,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1025.0,1020.6,4.200507635059385,4.310633476041959,9.7,15.7,,1.0,0.0
2014,8,2,Melbourne,7.012827762050635,13.6,0.45944669365721996,2.4,6.5,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1029.9,1030.6,4.1412360104866,4.029468411160341,5.1,12.0,,,0.0
2014,8,3,Melbourne,7.012827762050635,14.8,0.45944669365721996,0.6,10.0,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1034.5,1031.8,4.1412360104866,4.029468411160341,2.9,13.6,,,0.0
2014,8,4,Melbourne,7.012827762050635,15.3,0.45944669365721996,3.2,10.0,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1034.2,1031.0,4.1412360104866,4.029468411160341,4.4,14.7,,1.0,0.0
2014,8,9,Melbourne,7.012827762050635,15.1,0.45944669365721996,3.2,2.0,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1027.4,1024.1,4.1412360104866,4.029468411160341,10.9,13.5,,,0.0
2014,8,10,Melbourne,7.012827762050635,14.0,0.45944669365721996,2.2,4.5,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1024.3,1024.9,4.1412360104866,4.029468411160341,10.1,12.1,,1.0,0.0
2014,8,23,Melbourne,7.012827762050635,20.5,0.45944669365721996,3.4,9.1,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1029.1,1024.7,4.1412360104866,4.029468411160341,11.0,19.2,,,0.0
2014,8,24,Melbourne,7.012827762050635,16.3,0.45944669365721996,3.6,3.5,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1026.9,1025.2,4.1412360104866,4.029468411160341,12.8,15.5,,1.0,0.0
2014,9,12,Melbourne,9.492338500739221,16.3,0.3913347309573725,3.0,4.4,N,40.70504543125942,N,NE,14.7582166677278,19.325817395150466,64.24805034734534,47.55653251955113,1027.2,1026.0,3.7709504072783644,3.9452561079979382,9.7,14.8,,,0.0
2014,9,13,Melbourne,9.492338500739221,18.9,0.3913347309573725,2.0,9.9,N,40.70504543125942,N,NE,14.7582166677278,19.325817395150466,64.24805034734534,47.55653251955113,1026.4,1021.9,3.7709504072783644,3.9452561079979382,10.0,18.0,,,0.0
2014,9,14,Melbourne,9.492338500739221,20.9,0.3913347309573725,3.0,9.7,N,40.70504543125942,N,NE,14.7582166677278,19.325817395150466,64.24805034734534,47.55653251955113,1021.9,1017.8,3.7709504072783644,3.9452561079979382,11.8,19.1,,0.0,0.0
2014,11,1,Melbourne,14.434038282975667,17.9,0.3637124912770412,12.6,7.1,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1004.0,1008.1,4.531104418769712,4.351092273526536,13.9,16.3,,,0.0
2014,11,2,Melbourne,14.434038282975667,16.8,0.3637124912770412,5.6,6.3,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1021.2,1023.6,4.531104418769712,4.351092273526536,12.5,15.8,,,0.0
2014,11,3,Melbourne,14.434038282975667,23.3,0.3637124912770412,4.0,10.3,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1025.9,1021.4,4.531104418769712,4.351092273526536,13.7,21.4,,,0.0
2014,11,4,Melbourne,14.434038282975667,29.4,0.3637124912770412,6.4,8.2,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1016.7,1012.1,4.531104418769712,4.351092273526536,20.7,27.5,,,0.0
2014,11,5,Melbourne,14.434038282975667,18.8,0.3637124912770412,10.8,9.8,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1018.9,1018.5,4.531104418769712,4.351092273526536,15.8,16.8,,,0.0
2014,11,6,Melbourne,14.434038282975667,23.9,0.3637124912770412,6.2,10.9,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1017.9,1014.1,4.531104418769712,4.351092273526536,14.7,21.8,,1.0,0.0
2014,11,8,Melbourne,14.434038282975667,35.2,0.3637124912770412,14.4,10.6,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1014.9,1011.4,4.531104418769712,4.351092273526536,25.8,34.6,,,0.0
2014,11,9,Melbourne,14.434038282975667,20.0,0.3637124912770412,14.0,13.2,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1022.6,1021.4,4.531104418769712,4.351092273526536,15.5,19.2,,0.0,0.0
2014,11,15,Melbourne,14.434038282975667,18.1,0.3637124912770412,5.6,1.9,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1013.6,1010.7,4.531104418769712,4.351092273526536,14.2,16.9,,,0.0
2014,11,16,Melbourne,14.434038282975667,19.3,0.3637124912770412,5.8,6.8,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1009.0,1009.8,4.531104418769712,4.351092273526536,12.8,17.6,,1.0,0.0
2014,11,22,Melbourne,14.434038282975667,31.4,0.3637124912770412,6.8,4.6,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1010.9,1007.8,4.531104418769712,4.351092273526536,17.4,28.3,,,0.0
2014,11,23,Melbourne,14.434038282975667,25.5,0.3637124912770412,8.0,8.3,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1012.5,1010.2,4.531104418769712,4.351092273526536,19.6,24.1,,1.0,0.0
2014,11,25,Melbourne,14.434038282975667,22.3,0.3637124912770412,2.6,12.5,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1018.4,1018.4,4.531104418769712,4.351092273526536,15.9,21.6,,1.0,0.0
2014,12,5,Melbourne,16.17550885416603,21.4,0.5060191518467851,6.6,0.1,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1008.5,1007.3,4.619612343880469,4.4582669813592535,19.3,20.5,,,0.0
2014,12,6,Melbourne,16.17550885416603,22.9,0.5060191518467851,3.6,1.4,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1008.9,1006.2,4.619612343880469,4.4582669813592535,16.7,22.1,,,0.0
2014,12,7,Melbourne,16.17550885416603,17.9,0.5060191518467851,6.0,0.1,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1008.9,1007.7,4.619612343880469,4.4582669813592535,14.1,16.5,,1.0,0.0
2014,12,21,Melbourne,16.17550885416603,33.8,0.5060191518467851,7.2,11.6,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1014.6,1011.4,4.619612343880469,4.4582669813592535,19.2,32.1,,,0.0
2014,12,22,Melbourne,16.17550885416603,25.2,0.5060191518467851,8.8,4.0,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1013.0,1009.5,4.619612343880469,4.4582669813592535,19.9,24.2,,1.0,0.0
2015,1,7,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,8.0,11.8,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,8,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,14.4,1.1,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,9,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,4.0,0.0,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,10,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,4.2,0.0,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,11,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,1.2,8.3,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,12,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,6.0,13.3,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,13,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,9.4,3.1,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,14,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,4.8,2.1,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,15,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,5.0,1.6,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,16,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,4.2,11.7,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,17,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,9.6,11.7,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,18,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,10.6,5.4,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,19,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,8.0,10.0,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
2015,1,20,Melbourne,17.421452387608323,28.725804289544236,0.5209141274238227,9.8,0.9,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,22.267124664879358,26.880913978494625,,,0.0
