"Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Predict.RainTomorrow","R_predicted_RainTomorrow"
2014,3,14,"Melbourne",14.9,27.3,0,5.4,8.8,"SE",35,"W","SSE",9,19,71,49,1015.8,1010,6,2,17.4,25.9,0,NA,0,"0"
2014,3,15,"Melbourne",15.8920729285805,29.6,0.511885245901639,7,2.4,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1005.2,998.4,4.59600810313308,4.57593754694742,22.5,29.1,NA,NA,0,"0"
2014,3,21,"Melbourne",14.6,23.6,0,10.6,4.4,"SSW",57,"N","SSW",37,22,58,65,1015.1,1014.1,7,7,22,21.4,0,NA,0,"0"
2014,3,22,"Melbourne",15.8920729285805,19.6,0.511885245901639,5,1.1,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1021.1,1020.4,4.59600810313308,4.57593754694742,14,18.1,NA,NA,0,"0"
2014,3,28,"Melbourne",17.1,22.1,2,2.6,4.3,"SSE",28,"S","SSE",13,15,82,62,1017.1,1016.1,8,5,17.8,21.5,1,NA,0,"0"
2014,3,29,"Melbourne",15.8920729285805,24.4,0.511885245901639,2,8.3,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1018.1,1016.2,4.59600810313308,4.57593754694742,14.6,23.6,NA,NA,0,"0"
2014,4,6,"Melbourne",12.5,25.4,0,4,8.8,"S",33,"SSW","S",7,19,88,46,1024.5,1021.5,4.20127795527157,4.51181102362205,14.3,24.3,0,NA,0,"0"
2014,4,7,"Melbourne",13.313326097537,24.9,0.516946778711485,4,3.1,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1023.7,1020,4.66683966847754,4.86816128534218,17,24.5,NA,NA,0,"0"
2014,4,11,"Melbourne",17,19.2,2,1.8,0,"S",50,"S","SSW",31,28,86,85,1011.3,1012.5,8,8,18.2,17.6,1,NA,1,"1"
2014,4,12,"Melbourne",13.313326097537,23,0.516946778711485,0.6,7,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1018.7,1017.1,4.66683966847754,4.86816128534218,17.4,22.4,NA,NA,0,"0"
2014,4,17,"Melbourne",11.2,25.1,0,4,10.1,"N",28,"NNW","NE",6,13,76,36,1021.1,1018,0,6,14.1,24.1,0,NA,0,"0"
2014,4,18,"Melbourne",13.313326097537,19,0.516946778711485,3.2,2.6,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1014.8,1016.8,4.66683966847754,4.86816128534218,17.4,18.8,NA,NA,0,"0"
2014,4,19,"Melbourne",13.313326097537,18.1,0.516946778711485,1.8,1.3,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1020.5,1018.5,4.66683966847754,4.86816128534218,13.2,16.6,NA,NA,0,"0"
2014,4,20,"Melbourne",13.313326097537,19.1,0.516946778711485,3.4,3,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1018.2,1016.2,4.66683966847754,4.86816128534218,13.7,18,NA,NA,0,"0"
2014,5,2,"Melbourne",9.1,14.3,0.2,3.2,0.2,"N",57,"N","N",31,30,68,64,1004.7,999.8,7,7,12,13.8,0,NA,0,"0"
2014,5,3,"Melbourne",10.8042279183352,17.6,0.506721536351166,1,3.9,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1000.1,999.7,4.75578264854162,4.9455617080095,11.5,15,NA,NA,0,"0"
2014,5,9,"Melbourne",7,18.6,0,3.8,2.1,"N",61,"N","N",31,35,58,50,1022.2,1018.2,7,7,12.1,17.5,0,NA,0,"0"
2014,5,10,"Melbourne",10.8042279183352,16.6,0.506721536351166,3,2,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1017.7,1016.5,4.75578264854162,4.9455617080095,14.2,15.9,NA,NA,0,"0"
2014,5,23,"Melbourne",15.5,20.7,2,2.8,3,"NW",41,"NNW","SSW",13,15,89,71,1013.9,1011.7,7,5,16.3,18.1,1,NA,0,"0"
2014,5,24,"Melbourne",10.8042279183352,18.1,0.506721536351166,1.6,4.5,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1017.2,1014.9,4.75578264854162,4.9455617080095,12.2,16.6,NA,NA,0,"0"
2014,5,31,"Melbourne",7,18.8,0,0.8,1.9,"SSE",26,"N","SSE",6,13,83,56,1023.2,1019,4.44921316165951,4.68526466380544,11.4,18,0,NA,0,"0"
2014,6,6,"Melbourne",8.5,16.6,0.8,0.4,2,"SSW",17,"N","S",0,9,85,61,1031.8,1029.7,7,7,10.7,15.3,0,NA,0,"0"
2014,6,7,"Melbourne",8.50671585269656,17.5,0.587114845938375,0.6,3.4,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,1030.8,1028.6,4.67820811574015,4.81881835593187,12.8,14.9,NA,NA,0,"0"
2014,6,8,"Melbourne",8.50671585269656,15.9,0.587114845938375,1.4,4.9,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,1032.4,1032.5,4.67820811574015,4.81881835593187,12.7,14.2,NA,NA,0,"0"
2014,6,13,"Melbourne",12.2,17,2,1.8,5.3,"N",54,"N","N",11,28,92,65,1013.1,1010.5,6,3,12.9,16.5,1,NA,0,"0"
2014,6,14,"Melbourne",8.50671585269656,15.8,0.587114845938375,1.6,0.9,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,1015.1,1014.7,4.67820811574015,4.81881835593187,12.2,14.8,NA,NA,0,"0"
2014,6,27,"Melbourne",11,14.7,0,2.2,3.8,"N",73.5,"N","N",37,40.5,67,48,1012.3,1005,7,7,11.6,14.2,0,NA,0,"0"
2014,6,28,"Melbourne",8.50671585269656,13,0.587114845938375,3.4,2.8,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,998.65,996,4.67820811574015,4.81881835593187,10.1,12.5,NA,NA,0,"0"
2014,7,4,"Melbourne",8.2,12.9,0,2.4,7.8,"N",73.5,"N","N",37,40.5,73,60,1015.6,1012.2,5,1,8.6,11.8,0,NA,0,"0"
2014,7,5,"Melbourne",6.69539916348427,15.4,0.524156545209177,1.6,1.5,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1012.7,1011.6,4.20050763505938,4.31063347604196,11.2,14.8,NA,NA,0,"0"
2014,7,11,"Melbourne",8,14.4,0.2,2,7.2,"N",56,"N","N",31,24,69,65,1016.2,1014.1,7,5,10.4,14,0,NA,0,"0"
2014,7,12,"Melbourne",6.69539916348427,11.6,0.524156545209177,2.2,5.1,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1021.5,1024,4.20050763505938,4.31063347604196,7.4,10,NA,NA,0,"0"
2014,7,18,"Melbourne",5.9,14.3,2,2.4,6.8,"SW",52,"SW","S",20,35,66,59,1021.6,1023.7,5,5,9.5,12.6,1,NA,0,"0"
2014,7,19,"Melbourne",6.69539916348427,13.5,0.524156545209177,1.4,1.6,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1029.3,1029.3,4.20050763505938,4.31063347604196,9.6,12.5,NA,NA,0,"0"
2014,7,24,"Melbourne",4.5,15,0,1.6,0.6,"N",54,"N","NNE",9,26,78,56,1016.5,1013.1,7,7,8.8,14.5,0,NA,0,"0"
2014,7,25,"Melbourne",6.69539916348427,16.1,0.524156545209177,1.6,7.1,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1016.1,1015.9,4.20050763505938,4.31063347604196,12.4,15.5,NA,NA,0,"0"
2014,7,26,"Melbourne",6.69539916348427,15.3,0.524156545209177,2.6,0.5,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1023.1,1022.7,4.20050763505938,4.31063347604196,12.9,14.5,NA,NA,0,"0"
2014,8,1,"Melbourne",6,10.3,2,6,3.4,"W",63,"NW","W",22,33,60,73,1003.9,1009.6,7,7,7.6,8.6,1,NA,1,"0"
2014,8,2,"Melbourne",7.01282776205063,13.6,0.45944669365722,2.4,6.5,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1029.9,1030.6,4.1412360104866,4.02946841116034,5.1,12,NA,NA,0,"0"
2014,8,3,"Melbourne",7.01282776205063,14.8,0.45944669365722,0.6,10,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1034.5,1031.8,4.1412360104866,4.02946841116034,2.9,13.6,NA,NA,0,"0"
2014,8,8,"Melbourne",10.7,16.4,2,1.4,1.4,"WNW",30,"NNW","NW",13,13,79,40,1031,1029,7,7,12,15,1,NA,0,"0"
2014,8,9,"Melbourne",7.01282776205063,15.1,0.45944669365722,3.2,2,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1027.4,1024.1,4.1412360104866,4.02946841116034,10.9,13.5,NA,NA,0,"0"
2014,8,22,"Melbourne",7.2,21.2,0,2.6,10.7,"N",35,"N","NNE",17,11,71,31,1031.4,1027.7,3,4,10.4,19.2,0,NA,0,"0"
2014,8,23,"Melbourne",7.01282776205063,20.5,0.45944669365722,3.4,9.1,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1029.1,1024.7,4.1412360104866,4.02946841116034,11,19.2,NA,NA,0,"0"
2014,9,11,"Melbourne",11.5,17.4,2,4.2,5,"WSW",54,"W","SW",22,22,69,50,1016.3,1018.1,5,7,12.8,14.8,1,NA,0,"0"
2014,9,12,"Melbourne",9.49233850073922,16.3,0.391334730957372,3,4.4,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1027.2,1026,3.77095040727836,3.94525610799794,9.7,14.8,NA,NA,0,"0"
2014,9,13,"Melbourne",9.49233850073922,18.9,0.391334730957372,2,9.9,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1026.4,1021.9,3.77095040727836,3.94525610799794,10,18,NA,NA,0,"0"
2014,10,31,"Melbourne",10.8,32.9,0.2,6.4,8.8,"SW",63,"N","N",24,37,67,15,1009.5,1002.5,7,3,15.2,30.4,0,NA,0,"0"
2014,11,1,"Melbourne",14.4340382829757,17.9,0.363712491277041,12.6,7.1,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1004,1008.1,4.53110441876971,4.35109227352654,13.9,16.3,NA,NA,0,"0"
2014,11,2,"Melbourne",14.4340382829757,16.8,0.363712491277041,5.6,6.3,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1021.2,1023.6,4.53110441876971,4.35109227352654,12.5,15.8,NA,NA,0,"0"
2014,11,3,"Melbourne",14.4340382829757,23.3,0.363712491277041,4,10.3,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1025.9,1021.4,4.53110441876971,4.35109227352654,13.7,21.4,NA,NA,0,"0"
2014,11,4,"Melbourne",14.4340382829757,29.4,0.363712491277041,6.4,8.2,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1016.7,1012.1,4.53110441876971,4.35109227352654,20.7,27.5,NA,NA,0,"0"
2014,11,5,"Melbourne",14.4340382829757,18.8,0.363712491277041,10.8,9.8,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1018.9,1018.5,4.53110441876971,4.35109227352654,15.8,16.8,NA,NA,0,"0"
2014,11,7,"Melbourne",11.6,33,2,6,11.6,"N",43,"N","N",24,24,47,18,1016.8,1014.9,1,4.82978723404255,19.4,31.5,1,NA,0,"0"
2014,11,8,"Melbourne",14.4340382829757,35.2,0.363712491277041,14.4,10.6,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1014.9,1011.4,4.53110441876971,4.35109227352654,25.8,34.6,NA,NA,0,"0"
2014,11,14,"Melbourne",18.9,20.9,0,12.4,1.3,"N",52,"S","SSE",24,30,59,56,1010,1013.9,6,4.25285714285714,20.4,18.3,0,NA,0,"0"
2014,11,15,"Melbourne",14.4340382829757,18.1,0.363712491277041,5.6,1.9,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1013.6,1010.7,4.53110441876971,4.35109227352654,14.2,16.9,NA,NA,0,"0"
2014,11,21,"Melbourne",16.8,23.9,0.8,5,10.6,"SW",41,"SW","SSE",22,13,65,40,1011,1010.8,7,1,17.4,22.2,0,NA,0,"0"
2014,11,22,"Melbourne",14.4340382829757,31.4,0.363712491277041,6.8,4.6,"E",42.478366231731,"NNE","WSW",14.8888228406206,19.8728375088374,58.0425121886264,43.498096407466,1010.9,1007.8,4.53110441876971,4.35109227352654,17.4,28.3,NA,NA,0,"0"
2014,11,24,"Melbourne",15.7,19.9,2,7.8,0.4,"N",63,"WSW","SW",9,26,79,88,1009.1,1006.5,7,4.82978723404255,17.5,18.3,1,NA,1,"1"
2014,12,4,"Melbourne",17.6,27.7,2,1.8,11.8,"SSE",35,"SE","SSE",7,19,77,54,1010.2,1008.1,7,6,20.8,25.9,1,NA,0,"0"
2014,12,5,"Melbourne",16.175508854166,21.4,0.506019151846785,6.6,0.1,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1008.5,1007.3,4.61961234388047,4.45826698135925,19.3,20.5,NA,NA,0,"0"
2014,12,6,"Melbourne",16.175508854166,22.9,0.506019151846785,3.6,1.4,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1008.9,1006.2,4.61961234388047,4.45826698135925,16.7,22.1,NA,NA,0,"0"
2014,12,20,"Melbourne",12.6,23.8,0,5.4,13.4,"S",35,"SSW","ESE",13,13,59,41,1019.3,1017.5,4.27285714285714,4.13876967095851,16.4,22.4,0,NA,0,"0"
2014,12,21,"Melbourne",16.175508854166,33.8,0.506019151846785,7.2,11.6,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1014.6,1011.4,4.61961234388047,4.45826698135925,19.2,32.1,NA,NA,0,"0"
2015,1,6,"Melbourne",17.6,28.7258042895442,0,6.6,11.6,"S",35,"ENE","SSE",7,22,64,43.6920955882353,1020.2,1009.48393267024,3,4.16899224806202,20.7,26.8809139784946,0,NA,0,"0"
2015,1,7,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8,11.8,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,8,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,14.4,1.1,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,9,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,4,0,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,10,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,4.2,0,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,11,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,1.2,8.3,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,12,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,6,13.3,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,13,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,9.4,3.1,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,14,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,4.8,2.1,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,15,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,5,1.6,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,16,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,4.2,11.7,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,17,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,9.6,11.7,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,18,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,10.6,5.4,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,19,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8,10,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,20,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,9.8,0.9,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,21,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,6.6,11.1,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,22,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,11.4,10,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,23,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,10.2,12,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,24,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,9.6,13.1,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,25,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8.2,11,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,26,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8.2,8.9,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,27,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,6.2,4.6,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,28,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,6,12.5,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,29,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,9,12.8,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,30,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8,11.8,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,1,31,"Melbourne",17.4214523876083,28.7258042895442,0.520914127423823,8,9,"SSE",43.3171924501929,"SE","SE",15.6147059273657,20.1429577141458,65.077156979847,49.5137929042808,1011.74288990826,1009.48393267024,4.80769681107185,4.7095369857297,22.2671246648794,26.8809139784946,NA,NA,0,"0"
2015,2,1,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,6.6,0.3,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,2,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,3.4,7.7,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,3,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,5,8.6,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,4,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,8,6.7,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,5,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,5.6,12.9,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,6,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,8.2,11.9,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,7,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,14.4,5.9,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,8,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,12.8,5.8,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,9,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,4.2,12.6,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,10,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,6.8,12.5,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,11,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,8.6,11.1,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,12,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,9.2,7,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,13,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,7.4,6.1,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,14,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,7,8.9,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
2015,2,15,"Melbourne",17.8149328548612,29.7112313432836,0.432253202712886,5,11.4,"SSE",40.7277431690011,"SSE","SE",13.4378732798387,18.3061671696577,66.8919010034506,47.621703089676,1016.22495755518,1014.01330508475,4.61968180331704,4.39748261454767,22.236113179449,27.9069196428571,NA,NA,0,"0"
